group,seed,current_high_count,mae,rmse,r2,rho
B2,42,136,7.083896190378201,8.939513592903232,0.9622869779261206,1.3098442026283426
B2,42,138,7.091164953595274,8.951629961970632,0.9621846782753471,1.3089912495034186
B2,42,140,7.086777310877354,8.944301276440713,0.9622465716191644,1.3095041979546667
B2,42,142,7.076011298426002,8.926210661941523,0.9623991362527304,1.3108106639952137
B2,42,144,7.078853296230377,8.931005889613534,0.9623587264663864,1.3104584744082348
B2,42,146,7.058283667632589,8.895995154166565,0.9626532656514378,1.3131419510675277
B2,42,148,7.052140914064518,8.885665586294637,0.9627399454774154,1.3139899334355374
B2,42,150,7.04267279579704,8.870300487921199,0.9628686942830286,1.3153092060389227
B2,42,152,7.019304987738518,8.833729540611229,0.9631742369779662,1.318809147479108
B2,42,154,7.009937207939947,8.818005089382625,0.963305223449906,1.3205292110701192
B2,42,156,7.006543341297356,8.811789808753876,0.963356933095283,1.3212583176005395
B2,42,158,7.004355329475642,8.80761585168364,0.963391638953623,1.3217666087559223
B2,42,160,7.006664422401282,8.812024605295248,0.9633549803069877,1.3212301895741738
B2,42,162,7.003404036887006,8.805841913084222,0.9634063840210614,1.3219876009846598
B2,42,164,6.998892329391581,8.79772573096375,0.963473808257095,1.323041097228143
B2,42,166,6.992750570683964,8.786470906313127,0.9635672035141823,1.3246422071804278
B2,42,168,6.996582692826092,8.793468246575346,0.9635091519511262,1.3236252591248423
B2,42,170,6.991861664903998,8.784782024455607,0.9635812079480746,1.3248998202163924
B2,42,172,6.989852511762504,8.780872179030546,0.963613618578163,1.3255172400620001
B2,42,174,6.9881978243301095,8.777681418155582,0.9636400576711863,1.3260455250796908
B2,42,176,6.987397641471635,8.776104513137797,0.9636531205798451,1.326315744673349
B2,42,178,6.9895909547465935,8.780361612548676,0.9636178498495604,1.325600209436528
B2,42,180,6.994134031053115,8.789040630624644,0.9635458898526632,1.3242597562279972
B2,42,182,6.995681520687705,8.791838637933854,0.9635226756915973,1.3238553943233418
B2,42,184,6.998171239653432,8.79640645817985,0.9634847620874589,1.3232195868632803
B2,42,186,6.999172042816888,8.798225884721298,0.963469655085719,1.322973995889556
B2,42,188,7.002195270549405,8.803623544423406,0.9634248190341976,1.3222684062491608
B2,42,190,7.001412811405453,8.802208864255949,0.9634365728366111,1.3224501772333817
B2,42,192,7.001159204537256,8.801753941275368,0.9634403521410306,1.322509091964449
B2,42,194,6.993266449279516,8.787438602428736,0.963559178035588,1.3244968780132629
B2,42,196,6.991044152137462,8.783210242199843,0.9635942389578432,1.3251443504869314
B2,42,198,6.990608038869102,8.782366742606177,0.9636012311097465,1.3252775767853142
B2,42,200,6.99126283765884,8.783627705097734,0.963590778169529,1.3250789383834212
B1,42,40,11.377247538754622,13.82578167979948,0.9097924377635122,1.0
B1,42,42,11.42408518921731,13.864825665015168,0.9092822263399956,1.0
B1,42,44,11.451947684010966,13.885483903266481,0.909011690584969,1.0
B1,42,46,11.26608220164155,13.737294667276483,0.9109434257164243,1.0
B1,42,48,11.241393851426313,13.704311463287983,0.9113705614687582,1.0
B1,42,50,11.066505991952287,13.536647155474059,0.9135259549446308,1.0
B1,42,52,11.105446043826229,13.5681625465072,0.913122836546352,1.0
B1,42,54,10.940798858008863,13.386859699194387,0.9154290944739375,1.0
B1,42,56,10.764391866630643,13.214535925753854,0.9175923766665198,1.0
B1,42,58,10.711227668570475,13.155980241167185,0.918321080829373,1.0
B1,42,60,10.830819077284293,13.267820852599899,0.9169264528259446,1.0
B1,42,62,10.751246371841525,13.166164030247977,0.9181945797537571,1.0
B1,42,64,10.482200600545005,12.897091426028231,0.9215040745302663,1.0
B1,42,66,10.30919533111836,12.734794484242398,0.9234672289170869,1.0
B1,42,68,10.135829225737664,12.562990046952953,0.9255182986353333,1.0
B1,42,70,9.978079618902541,12.419165406977823,0.9272139117196889,1.0
B1,42,72,9.848496779859445,12.297593954214143,0.9286319458797527,1.0
B1,42,74,9.796478485501662,12.239277526088927,0.9293072099791448,1.0
B1,42,76,9.728252198505228,12.16764969122823,0.9301322186003468,1.0
B1,42,78,9.528062237057709,11.917686849300978,0.9329733526819391,1.0
B1,42,80,9.55677623397818,11.921546164390186,0.9329299350559455,1.0
B1,42,82,9.238786385843031,11.589413707544672,0.9366150007582238,1.0
B1,42,84,9.173246194890003,11.516369184306356,0.9374114753100558,1.0
B1,42,86,9.20858589189386,11.542998631081982,0.9371216921807508,1.0
B1,42,88,9.258378106734135,11.586360880969101,0.9366483894919768,1.0
B1,42,90,9.173196956795021,11.514246122850235,0.9374345497763188,1.0
B1,42,92,9.009565810152147,11.358595984135407,0.9391146423076988,1.0
B1,42,94,8.822537487061712,11.198325141820597,0.9408207164373115,1.0
B1,42,96,8.791529353830095,11.169358104702468,0.9411264820466116,1.0
B1,42,98,8.697803264299033,11.059892956182228,0.9422748055626663,1.0
B1,42,100,8.488699715017713,10.870882666494829,0.9442309593574449,1.0
B1,42,102,8.444688392463377,10.751338468673476,0.9454507698476766,1.0
B1,42,104,8.452093389338076,10.742662227407092,0.945538775878857,1.0
B1,42,106,8.387711571434942,10.678385686132126,0.9461885415595663,1.0
B1,42,108,8.20898181619126,10.538753732871896,0.9475866317887097,1.0
B1,42,110,8.047696430208564,10.40748576995335,0.9488841945339417,1.0
B1,42,112,7.944487493882222,10.322532676605812,0.9497152737910609,1.0
B1,42,114,7.777525976161162,10.184310297887231,0.9510529183450198,1.0
B1,42,116,7.621299246759321,10.066068673962592,0.952182888825266,1.0
B1,42,118,7.5796338291688485,10.020201099595035,0.9526176678882337,1.0
B1,42,120,7.558706878454589,9.99194687797045,0.9528845015463421,1.0
B1,42,122,7.474249507031721,9.915214219201234,0.9536053652100683,1.0
B1,42,124,7.3307300384296905,9.801781984438964,0.9546608228267088,1.0
B1,42,126,7.217898204207816,9.735039516782745,0.9552761693135139,1.0
B1,42,128,7.117930934304839,9.672039881640394,0.9558531506616157,1.0
B1,42,130,7.042485857138818,9.62435649558893,0.9562873676954641,1.0
B1,42,132,7.0439341091754,9.635730472504756,0.9561839882630391,1.0
B1,42,134,6.967562663983682,9.569514632997484,0.9567841182126897,1.0
B1,42,136,6.962534369533699,9.5480900782202,0.9569774079698208,1.0
B1,42,138,6.897435421339672,9.492309449145166,0.957478621772073,1.0
B1,42,140,6.901308307232348,9.494819637639313,0.9574561297140727,1.0
B1,42,142,6.902110798691695,9.47517674024138,0.95763197727679,1.0
B1,42,144,6.9012182270578375,9.473292113986636,0.9576488297217088,1.0
B1,42,146,6.8730158107016575,9.410777020130745,0.9582059436629359,1.0
B1,42,148,6.809469659660711,9.367026005445029,0.9585936442565922,1.0
B1,42,150,6.699202060072654,9.259002130957626,0.9595431630432191,1.0
B1,42,152,6.707053857977817,9.236622793150117,0.9597384979226001,1.0
B1,42,154,6.6044015726286,9.160488571384048,0.9603994852105462,1.0
B1,42,156,6.556019702012994,9.121942026667284,0.9607320551144344,1.0
B1,42,158,6.560562058449397,9.125678684561988,0.9606998775520652,1.0
B1,42,160,6.531435970508588,9.09531662072691,0.9609609535473973,1.0
B1,42,162,6.4795191879806175,9.053978674111207,0.9613150097638318,1.0
B1,42,164,6.412699229024248,8.992059909284597,0.9618423218468869,1.0
B1,42,166,6.409295116356332,8.962231356151976,0.962095056044987,1.0
B1,42,168,6.434906308267882,8.964162886780192,0.962078715817456,1.0
B1,42,170,6.35954717110877,8.89377870152989,0.9626718733404785,1.0
B1,42,172,6.306006474775425,8.862673731434173,0.9629325184301335,1.0
B1,42,174,6.2157569020576355,8.798862881767285,0.9634643652546836,1.0
B1,42,176,6.143543871665588,8.751325162351348,0.9638580818077386,1.0
B1,42,178,6.148979598335862,8.744759362013165,0.963912293391764,1.0
B1,42,180,6.079947163040468,8.701133345393078,0.9642714652609871,1.0
B1,42,182,6.073850219766395,8.663759919200983,0.9645777311215936,1.0
B1,42,184,6.019182394965984,8.625378400283472,0.9648908859148646,1.0
B1,42,186,5.929761187040675,8.561903518340976,0.9654057263629224,1.0
B1,42,188,5.863228784856049,8.519408488346874,0.9657482755355028,1.0
B1,42,190,5.825105892792537,8.47701402818354,0.9660883156747633,1.0
B1,42,192,5.770189619840382,8.445292984951607,0.9663416363219809,1.0
B1,42,194,5.756467235627694,8.437622359375062,0.9664027504731567,1.0
B1,42,196,5.735207107338879,8.438494492710037,0.9663958047260366,1.0
B1,42,198,5.693615690139183,8.389206566732955,0.9667872119969106,1.0
B1,42,200,5.670604329066896,8.372706113053706,0.9669177337854609,1.0
B3,42,40,11.377247538754622,13.82578167979948,0.9097924377635122,1.0
B3,42,42,11.599765094465651,14.02225051395286,0.9072104645194132,1.0
B3,42,44,11.446211760771702,13.853115509654275,0.9094354010909411,1.0
B3,42,46,11.302922221043282,13.687266427812347,0.9115908939458804,1.0
B3,42,48,11.00913763498464,13.39553011462271,0.9153195090504058,1.0
B3,42,50,10.918094620568953,13.324944203843112,0.9162095822881257,1.0
B3,42,52,10.846765132646096,13.177033316210329,0.9180594555781488,1.0
B3,42,54,10.741760238276857,13.091133272898556,0.9191243013279868,1.0
B3,42,56,10.764898358023311,13.115596999071588,0.9188217500422089,1.0
B3,42,58,10.862832249030243,13.199109962526164,0.9177846611323557,1.0
B3,42,60,10.869597631767263,13.205024004015621,0.9177109692157988,1.0
B3,42,62,10.880811923424718,13.212007007822098,0.9176239149931268,1.0
B3,42,64,10.679886633412792,13.008886703031093,0.920137331058844,1.0
B3,42,66,10.548795253649981,12.901356603753136,0.9214521474062043,1.0
B3,42,68,10.484219107526927,12.842261130782918,0.922170086079251,1.0
B3,42,70,10.407657202315734,12.76998646727262,0.9230436553067962,1.0
B3,42,72,10.314778313629832,12.696633233085645,0.9239252198755021,1.0
B3,42,74,10.208226449153317,12.630714693888152,0.9247131012757206,1.0
B3,42,76,10.132393694561776,12.554733304297335,0.9256161693092368,1.0
B3,42,78,10.06772415070841,12.482907455764241,0.9264648371127746,1.0
B3,42,80,10.014331181476912,12.415885153020994,0.9272523563840492,1.0
B3,42,82,9.971607078495174,12.372622701796626,0.9277584432481586,1.0
B3,42,84,9.958011957500954,12.35073288426693,0.9280138386733919,1.0
B3,42,86,9.926353821250013,12.30282570115839,0.9285712089545278,1.0
B3,42,88,9.879855399175515,12.261951552979433,0.9290450417350378,1.0
B3,42,90,9.75728588510536,12.161327017027759,0.930204810507008,1.0
B3,42,92,9.6439071636414,12.080853546187607,0.9311254465461992,1.0
B3,42,94,9.602475412893785,12.042305448763267,0.9315642809663923,1.0
B3,42,96,9.54956509205976,11.962898526689106,0.9324638351344734,1.0
B3,42,98,9.582813279686315,11.950800347730315,0.9326003658347528,1.0
B3,42,100,9.644605862920175,11.988429172944297,0.9321752626237018,1.0
B3,42,102,9.722865999379875,12.052332989855696,0.9314502616530471,1.0
B3,42,104,9.765357686225599,12.068495069482292,0.9312662891097848,1.0
B3,42,106,9.736368135120927,12.036446705120003,0.9316308545643515,1.0
B3,42,108,9.68050212921279,11.981249890229027,0.9322564721228858,1.0
B3,42,110,9.682601729435984,11.977613867717782,0.9322975829617304,1.0
B3,42,112,9.664903924338452,11.953458573660502,0.9325703789927433,1.0
B3,42,114,9.655817679139348,11.938705164337176,0.9327367246362082,1.0
B3,42,116,9.656955666133937,11.937491251264822,0.9327504024374442,1.0
B3,42,118,9.52715076376228,11.842004643813755,0.9338219431202611,1.0
B3,42,120,9.388730954505538,11.743013514745702,0.9349237260763968,1.0
B3,42,122,9.310830185569031,11.693983865942597,0.9354660069800236,1.0
B3,42,124,9.230424610395815,11.627744478233108,0.936195028920263,1.0
B3,42,126,9.151413782536947,11.575457879811168,0.9367675636999573,1.0
B3,42,128,9.068654304412862,11.512871918402977,0.9374494830317629,1.0
B3,42,130,9.036445965523331,11.48810418065664,0.9377183244416626,1.0
B3,42,132,8.950022696774562,11.399404526572232,0.9386763652440808,1.0
B3,42,134,8.933897953375244,11.38296366666796,0.9388531264485188,1.0
B3,42,136,8.905773478408692,11.362849746553351,0.939069030976408,1.0
B3,42,138,8.83730983046984,11.319197930047002,0.939536279714417,1.0
B3,42,140,8.713781217406028,11.227099537987012,0.9405162002019938,1.0
B3,42,142,8.651009794026148,11.180032234509836,0.9410139019238892,1.0
B3,42,144,8.637116052020591,11.172768754072068,0.9410905215943718,1.0
B3,42,146,8.638983965251693,11.181493809910773,0.9409984783073087,1.0
B3,42,148,8.550309684662338,11.124979450509565,0.9415933910596319,1.0
B3,42,150,8.429118514165442,11.045634559753314,0.9424235480794425,1.0
B3,42,152,8.339399304874036,10.988484239026677,0.9430178100185932,1.0
B3,42,154,8.327599125705374,10.971770373904942,0.9431910219568177,1.0
B3,42,156,8.304972501374182,10.936668476098239,0.9435539375146678,1.0
B3,42,158,8.330628303033071,10.938663111208454,0.9435333463144573,1.0
B3,42,160,8.367027117417843,10.933368793807501,0.943587992853546,1.0
B3,42,162,8.373379759174776,10.917714539379215,0.9437494171560573,1.0
B3,42,164,8.374183159904183,10.907951197397288,0.9438499781502773,1.0
B3,42,166,8.396326505118209,10.913020849033108,0.9437977727094119,1.0
B3,42,168,8.475479483556134,10.983442065780599,0.9430700916889574,1.0
B3,42,170,8.464885477248172,10.978990135489049,0.943116233256713,1.0
B3,42,172,8.382677159007857,10.932260548816188,0.9435994285156936,1.0
B3,42,174,8.34482554282732,10.909193059124515,0.9438371921501859,1.0
B3,42,176,8.344404777929725,10.90948686285265,0.9438341669833495,1.0
B3,42,178,8.375772953357936,10.938086447046182,0.9435392997727371,1.0
B3,42,180,8.332782466384229,10.919366740465433,0.9437323908258783,1.0
B3,42,182,8.263733160524396,10.875965084171924,0.9441788002412428,1.0
B3,42,184,8.19680132542371,10.825531488316331,0.9446953036304935,1.0
B3,42,186,8.12034691779193,10.754702427014992,0.9454166289737832,1.0
B3,42,188,8.05508422390966,10.708753162847813,0.9458820454591813,1.0
B3,42,190,8.043251453653129,10.708982008713978,0.9458797324349993,1.0
B3,42,192,7.970867743721956,10.665507687926716,0.9463182551737194,1.0
B3,42,194,7.883173647569108,10.593314108252072,0.9470425265554165,1.0
B3,42,196,7.847085721150612,10.543019808937983,0.9475441894510788,1.0
B3,42,198,7.832456043668703,10.514285190457231,0.9478297326233126,1.0
B3,42,200,7.8121072427267775,10.494309701388596,0.9480277749340289,1.0
B4,42,40,11.377247538754622,13.82578167979948,0.9097924377635122,1.0
B4,42,42,11.469426784198353,13.89383569957114,0.9089022029549373,1.0
B4,42,44,11.44335164844084,13.863117626988917,0.9093045764028862,1.0
B4,42,46,11.439266835122044,13.866699419194601,0.9092577046766486,1.0
B4,42,48,11.669152121561599,14.099093679474645,0.9061906882998972,1.0
B4,42,50,11.518750156486213,13.936716530916437,0.9083390211988362,1.0
B4,42,52,11.255336713553582,13.667805473122826,0.9118421205102757,1.0
B4,42,54,11.11995893547938,13.545809382211125,0.9134088560900344,1.0
B4,42,56,10.95360422262526,13.404845906871072,0.9152016876340078,1.0
B4,42,58,10.893770394379384,13.362327072165762,0.9157387780665578,1.0
B4,42,60,10.791244313880991,13.302300984523399,0.9164941122250654,1.0
B4,42,62,10.610159475522904,13.175309461160731,0.9180808935419589,1.0
B4,42,64,10.60077375081475,13.179293730272246,0.9180313406844743,1.0
B4,42,66,10.573222314711417,13.187389151106025,0.9179306107658456,1.0
B4,42,68,10.560913046351375,13.161533346250382,0.9182521133577561,1.0
B4,42,70,10.574547946914844,13.162389110161797,0.9182414825043922,1.0
B4,42,72,10.682126840355634,13.238908228346713,0.9172881184309584,1.0
B4,42,74,10.768802774310322,13.282063768544667,0.9167479993110065,1.0
B4,42,76,10.856383069590638,13.34777340680895,0.9159222254254508,1.0
B4,42,78,10.668042088701252,13.192320919192184,0.9178692153110029,1.0
B4,42,80,10.601943127097972,13.150984538755024,0.9183831007006605,1.0
B4,42,82,10.526933914789096,13.115630575228746,0.9188213344062044,1.0
B4,42,84,10.50571326252783,13.10269617911153,0.9189813693,1.0
B4,42,86,10.470870876421895,13.069623069019569,0.91938985871076,1.0
B4,42,88,10.395450304937722,12.998473438986654,0.9202651357248086,1.0
B4,42,90,10.279727886439979,12.92623543256361,0.9211489137469822,1.0
B4,42,92,10.260545809557179,12.89857481267628,0.9214860167372013,1.0
B4,42,94,10.315963026758766,12.927576244079734,0.9211325547802363,1.0
B4,42,96,10.311059593710143,12.91893976914477,0.9212378969076094,1.0
B4,42,98,10.227526874233341,12.876183481598563,0.92175837344129,1.0
B4,42,100,10.169328856909797,12.838250583327127,0.9222186899536675,1.0
B4,42,102,10.069130662716402,12.776661117517332,0.9229631867916617,1.0
B4,42,104,9.958262323490043,12.707889983003682,0.9237902652968505,1.0
B4,42,106,9.869253197950165,12.665445382170672,0.9242984991274124,1.0
B4,42,108,9.800376449553584,12.641679179390541,0.9245823342649327,1.0
B4,42,110,9.694912538668273,12.569245280780832,0.9254441098563314,1.0
B4,42,112,9.697355197766534,12.52607808760183,0.9259553325969208,1.0
B4,42,114,9.617196520584802,12.447625723961325,0.9268799297386078,1.0
B4,42,116,9.561621371741188,12.392078781633158,0.9275310633884702,1.0
B4,42,118,9.531681994710262,12.380217957683039,0.9276697213114841,1.0
B4,42,120,9.517271178059321,12.375992971362798,0.9277190810713958,1.0
B4,42,122,9.512287347862747,12.359403261425445,0.9279127327302041,1.0
B4,42,124,9.466002508842076,12.332562472986547,0.9282254950975409,1.0
B4,42,126,9.44914677150657,12.306710487563745,0.9285260925864524,1.0
B4,42,128,9.428193682286246,12.305789516986062,0.9285367896614914,1.0
B4,42,130,9.376441392679856,12.284633382135686,0.9287822977932109,1.0
B4,42,132,9.363128348956716,12.270000687401184,0.9289518569842878,1.0
B4,42,134,9.313198768787542,12.247970484455493,0.9292067550766021,1.0
B4,42,136,9.297816430071888,12.22102314752413,0.9295179234986918,1.0
B4,42,138,9.270740467221183,12.20894950011759,0.9296571189446152,1.0
B4,42,140,9.214239293048504,12.171880813484654,0.9300836191532877,1.0
B4,42,142,9.205018884682817,12.156698952177633,0.93025792234255,1.0
B4,42,144,9.20564455113873,12.1533466788957,0.9302963805242405,1.0
B4,42,146,9.196037775100708,12.128363277633161,0.9305826627516942,1.0
B4,42,148,9.219229779538898,12.142492505007048,0.9304208297606785,1.0
B4,42,150,9.208281037654787,12.120398640794201,0.930673804867211,1.0
B4,42,152,9.181723206177834,12.099034953333488,0.9309179813059364,1.0
B4,42,154,9.076969748804661,12.042414617843027,0.9315630401577505,1.0
B4,42,156,9.035344637743828,12.019346034860021,0.9318249862221937,1.0
B4,42,158,9.0230158584681,12.014058107525312,0.9318849604030904,1.0
B4,42,160,8.97151326884846,12.001480281914606,0.9320275085097813,1.0
B4,42,162,8.959653046426038,12.002941174840313,0.9320109594552716,1.0
B4,42,164,8.93570204543385,11.967172785705113,0.9324155661250375,1.0
B4,42,166,8.85274393810368,11.898373665257893,0.9331904164618023,1.0
B4,42,168,8.874841122063257,11.909044225026616,0.9330705319566274,1.0
B4,42,170,8.877595426081811,11.899054668923581,0.9331827685471209,1.0
B4,42,172,8.829012629949466,11.866455083523308,0.9335483825055881,1.0
B4,42,174,8.793408713861332,11.836588619861946,0.933882463275172,1.0
B4,42,176,8.763864031377743,11.831549511917135,0.9339387468033927,1.0
B4,42,178,8.709496673213456,11.80085799473374,0.9342810333908109,1.0
B4,42,180,8.65645391283698,11.769474199342724,0.9346301212334182,1.0
B4,42,182,8.623762049130441,11.748153819982377,0.9348667415341114,1.0
B4,42,184,8.57369897470802,11.721348973343083,0.9351636214190512,1.0
B4,42,186,8.530940006102831,11.697907890666382,0.9354226897539394,1.0
B4,42,188,8.502051547316977,11.68409743270306,0.9355750786744047,1.0
B4,42,190,8.471548952845154,11.670136477481469,0.9357289452601291,1.0
B4,42,192,8.450452307859326,11.660173500174654,0.9358386368187142,1.0
B4,42,194,8.410605147453252,11.593004496802099,0.936575717074079,1.0
B4,42,196,8.41227078873679,11.581832248411237,0.9366979028984594,1.0
B4,42,198,8.395252700135499,11.54843567203442,0.9370624437201598,1.0
B4,42,200,8.324035352122104,11.51013247857574,0.9374792467592152,1.0
Baseline,142,40,7.5853372615058365,9.954611084058246,0.9532359461758132,1.2844892428624526
Baseline,142,42,7.523309152423978,9.8614070412509,0.9541075411124562,1.2876003504212106
Baseline,142,44,7.468255494187983,9.765686037450282,0.9549941391864067,1.290571670540733
Baseline,142,46,7.393193573075182,9.681284585786567,0.9557687176749041,1.2929997166041953
Baseline,142,48,7.349095085320699,9.592856322287624,0.9565730391854449,1.2963394638932966
Baseline,142,50,7.276277254270208,9.561601098085104,0.9568555636302442,1.2945158151223433
Baseline,142,52,7.23779106142998,9.536788103610668,0.9570791984766194,1.294855500080959
Baseline,142,54,7.214973429406964,9.544580547346692,0.9570090292395608,1.293771652000457
Baseline,142,56,7.186630046793271,9.492236942160266,0.9574792713685005,1.2951478269924963
Baseline,142,58,7.158690202762755,9.463478175615942,0.9577365323875583,1.2958398725111722
Baseline,142,60,7.146680712991928,9.448456331814668,0.9578705996539265,1.2961891224080981
Baseline,142,62,7.101501493496321,9.363475513580193,0.9586250277644701,1.297343644304519
Baseline,142,64,6.961805151717724,9.219932741486337,0.9598838669524097,1.2992129737875824
Baseline,142,66,6.970138341763974,9.193331545499575,0.960115017808758,1.3021593320879745
Baseline,142,68,6.9545719616288,9.134821013285457,0.9606210944553099,1.3065365939271318
Baseline,142,70,6.88618212661052,9.04175783765991,0.961419371369694,1.3113580013488892
Baseline,142,72,6.863994152947262,9.015761658799446,0.9616409006649769,1.3135365940108414
Baseline,142,74,6.831844710605368,8.983102145865576,0.9619183082626973,1.3151917541916942
Baseline,142,76,6.771487677878099,8.914885683629196,0.9624944866429332,1.3180527363413774
Baseline,142,78,6.773999438252177,8.886384393655652,0.9627339169172582,1.3198805237753146
Baseline,142,80,6.71412036031749,8.838626355975682,0.9631333982942902,1.3190637322151304
Baseline,142,82,6.700777465614034,8.82607417000338,0.9632380362391679,1.31866576725498
Baseline,142,84,6.565576403120869,8.726743970879454,0.9640608313767415,1.3163435491382585
Baseline,142,86,6.5517368001478475,8.733458093077067,0.9640055088428211,1.3146513016202235
Baseline,142,88,6.521189572654147,8.706411764339792,0.9642281036964663,1.314969381878627
Baseline,142,90,6.496675951324565,8.66720858278506,0.9645495253995842,1.3165963316760783
Baseline,142,92,6.457447676214201,8.618336178934353,0.9649481924372645,1.318190717661263
Baseline,142,94,6.4366154918883645,8.592720614368512,0.9651562459376674,1.3196618888031475
Baseline,142,96,6.383750632994827,8.559864069486732,0.9654222051397914,1.3191935248550837
Baseline,142,98,6.378063100069995,8.551203493543051,0.9654921389897754,1.3198450732055524
Baseline,142,100,6.375790819021091,8.531055441756779,0.9656545598911288,1.3214141277556033
Baseline,142,102,6.376228703308444,8.516421691111853,0.9657722877713292,1.3227385316023055
Baseline,142,104,6.323310837583556,8.442177032705164,0.9663664687360553,1.3234237038861896
Baseline,142,106,6.275603177191393,8.406758209403963,0.9666480930501783,1.3226684665781685
Baseline,142,108,6.235019449949337,8.374899669073262,0.96690039714204,1.3211365683640564
Baseline,142,110,6.1238643448669015,8.293133960527882,0.9675435572947795,1.3185219206740908
Baseline,142,112,6.138673632172818,8.299676338318145,0.9674923279119254,1.3185712490580517
Baseline,142,114,6.122071839059175,8.276837699807988,0.9676709877653957,1.3184895085943038
Baseline,142,116,6.061347048242465,8.227596397212698,0.9680545128089668,1.3176861485342835
Baseline,142,118,5.9358574505449715,8.126482348960396,0.9688348838417514,1.3160814334785087
Baseline,142,120,5.881602501151416,8.091120096420921,0.969105522684975,1.3139135443683327
Baseline,142,122,5.838487148333971,8.060938536276888,0.9693355784522869,1.3129999279699847
Baseline,142,124,5.787091385679023,8.035526545852195,0.9695286119819764,1.3119482335307306
Baseline,142,126,5.770815305927385,8.033573373608835,0.9695434233663403,1.3113941189157168
Baseline,142,128,5.735263857750001,7.999936979491035,0.9697979314648062,1.3124286497410758
Baseline,142,130,5.700055181187625,7.973186588759371,0.969999574645111,1.3129282650410075
Baseline,142,132,5.676599762214538,7.940094475916123,0.9702480868869782,1.314104899861822
Baseline,142,134,5.691836657745362,7.917064355280063,0.9704204265130452,1.3156247673682588
Baseline,142,136,5.694311040758394,7.904996419936278,0.9705105337308122,1.3175867379641366
Baseline,142,138,5.713307375789545,7.915183021175994,0.9704344828465389,1.31883969385331
Baseline,142,140,5.719927106607321,7.920206562106668,0.9703969421561969,1.3196794926367608
Baseline,142,142,5.7077763495873235,7.909106801117718,0.9704798583314912,1.3212642481279944
Baseline,142,144,5.695853306503261,7.894483497146808,0.9705889181641703,1.321631786088428
Baseline,142,146,5.688878818310237,7.876754691808566,0.9707208679894457,1.322935353710074
Baseline,142,148,5.6327069434990396,7.839389219890874,0.9709979957458515,1.3228219310509441
Baseline,142,150,5.632229591296977,7.8424056608434904,0.9709756726638582,1.32232649689356
Baseline,142,152,5.612752086997022,7.819626847856282,0.971144034156454,1.3229804374312717
Baseline,142,154,5.612699835243958,7.819243422116014,0.9711468639203346,1.3232908753474935
Baseline,142,156,5.617749575017612,7.826276332898735,0.9710949374669992,1.3229682684549293
Baseline,142,158,5.623191730726284,7.825267873787242,0.9711023861423073,1.323467179282053
Baseline,142,160,5.56505611404162,7.767204386156806,0.9715296357334187,1.3233826037404315
Baseline,142,162,5.531427655780551,7.74254077800468,0.971710155528185,1.3228609603955948
Baseline,142,164,5.526975844004033,7.741601967716242,0.9717170155984477,1.3226469192350965
Baseline,142,166,5.501130047977259,7.7245414054723325,0.9718415355458466,1.3224353685180446
Baseline,142,168,5.457465478482582,7.6960239960445005,0.9720490622197893,1.321260095992606
Baseline,142,170,5.457537049297005,7.6973389531348,0.9720395099045193,1.3210865877105804
Baseline,142,172,5.461850972215259,7.6913831816635865,0.9720827616999433,1.3208550136068107
Baseline,142,174,5.443102989468635,7.68082091986519,0.9721593842544994,1.3202187187818222
Baseline,142,176,5.433306486200811,7.6789467304190095,0.9721729693185771,1.319650547625621
Baseline,142,178,5.4066341715313335,7.677669956004818,0.972182222120651,1.3181996986193
Baseline,142,180,5.359415685001209,7.641348655189197,0.9724447986447293,1.3173497621109025
Baseline,142,182,5.336684369063868,7.63540082505223,0.9724876784763221,1.3165847912754431
Baseline,142,184,5.341194011009363,7.638922138693537,0.9724622962194174,1.316515472226886
Baseline,142,186,5.336268984788927,7.635426419822219,0.9724874940268773,1.3164062813172421
Baseline,142,188,5.321754606064223,7.619804724899168,0.9725999572437273,1.3169401038984285
Baseline,142,190,5.284416341967588,7.5725316716839455,0.9729388808183493,1.3175470917167518
Baseline,142,192,5.2690957379222825,7.55901883127108,0.9730353733356837,1.318433366776887
Baseline,142,194,5.248485831799746,7.525714558837983,0.9732724567354715,1.3197734113856046
Baseline,142,196,5.258694563241162,7.532203242393037,0.9732263478023119,1.320515857745905
Baseline,142,198,5.23259537434294,7.5274554383066405,0.9732600898531925,1.3200312510901808
Baseline,142,200,5.219670414186741,7.505833561838356,0.9734134847619202,1.3205981218685796
B2,142,40,7.751453687456486,10.038103213875628,0.952448209879721,1.2844892428624526
B2,142,42,7.709530996586879,9.958080541556171,0.9532033433610178,1.2876003504212106
B2,142,44,7.670673538379827,9.885144930252018,0.953886335101316,1.290571670540733
B2,142,46,7.640142624080602,9.828131505619659,0.9544167301946166,1.2929997166041953
B2,142,48,7.600544744045583,9.753590826563997,0.9551055534325977,1.2963394638932966
B2,142,50,7.621842912291044,9.793731227142075,0.9547352714950103,1.2945158151223433
B2,142,52,7.617799642573829,9.786151496613629,0.9548053084747521,1.294855500080959
B2,142,54,7.630763423731064,9.81050019152149,0.9545801329836399,1.293771652000457
B2,142,56,7.614362510717262,9.77966613118018,0.9548651904352988,1.2951478269924963
B2,142,58,7.60628621550635,9.764452002637308,0.9550055127427051,1.2958398725111722
